id,year,month_of_year,day_of_month,day_of_week,week_day,week_of_year,month,quarter,day8,month6,day_i
2010-09-12,2010,9,12,0,Sunday,36,2010-09,3,20100912,201009,20100912
2010-09-13,2010,9,13,1,Monday,37,2010-09,3,20100913,201009,20100913
2010-09-14,2010,9,14,2,Tuesday,37,2010-09,3,20100914,201009,20100914
2010-09-15,2010,9,15,3,Wednesday,37,2010-09,3,20100915,201009,20100915
2010-09-16,2010,9,16,4,Thursday,37,2010-09,3,20100916,201009,20100916
2010-09-17,2010,9,17,5,Friday,37,2010-09,3,20100917,201009,20100917
2010-09-18,2010,9,18,6,Saturday,37,2010-09,3,20100918,201009,20100918
2010-09-19,2010,9,19,0,Sunday,37,2010-09,3,20100919,201009,20100919
2010-09-20,2010,9,20,1,Monday,38,2010-09,3,20100920,201009,20100920
2010-09-21,2010,9,21,2,Tuesday,38,2010-09,3,20100921,201009,20100921
2010-09-22,2010,9,22,3,Wednesday,38,2010-09,3,20100922,201009,20100922
2010-09-23,2010,9,23,4,Thursday,38,2010-09,3,20100923,201009,20100923
2010-09-24,2010,9,24,5,Friday,38,2010-09,3,20100924,201009,20100924
2010-09-25,2010,9,25,6,Saturday,38,2010-09,3,20100925,201009,20100925
2010-09-26,2010,9,26,0,Sunday,38,2010-09,3,20100926,201009,20100926
2010-09-27,2010,9,27,1,Monday,39,2010-09,3,20100927,201009,20100927
2010-09-28,2010,9,28,2,Tuesday,39,2010-09,3,20100928,201009,20100928
2010-09-29,2010,9,29,3,Wednesday,39,2010-09,3,20100929,201009,20100929
2010-09-30,2010,9,30,4,Thursday,39,2010-09,3,20100930,201009,20100930
2010-10-01,2010,10,1,5,Friday,39,2010-10,4,20101001,201010,20101001
2010-10-02,2010,10,2,6,Saturday,39,2010-10,4,20101002,201010,20101002
2010-10-03,2010,10,3,0,Sunday,39,2010-10,4,20101003,201010,20101003
2010-10-04,2010,10,4,1,Monday,40,2010-10,4,20101004,201010,20101004
2010-10-05,2010,10,5,2,Tuesday,40,2010-10,4,20101005,201010,20101005
2010-10-06,2010,10,6,3,Wednesday,40,2010-10,4,20101006,201010,20101006
2010-10-07,2010,10,7,4,Thursday,40,2010-10,4,20101007,201010,20101007
2010-10-08,2010,10,8,5,Friday,40,2010-10,4,20101008,201010,20101008
2010-10-09,2010,10,9,6,Saturday,40,2010-10,4,20101009,201010,20101009
2010-10-10,2010,10,10,0,Sunday,40,2010-10,4,20101010,201010,20101010
2010-10-11,2010,10,11,1,Monday,41,2010-10,4,20101011,201010,20101011
2010-10-12,2010,10,12,2,Tuesday,41,2010-10,4,20101012,201010,20101012
2010-10-13,2010,10,13,3,Wednesday,41,2010-10,4,20101013,201010,20101013
2010-10-14,2010,10,14,4,Thursday,41,2010-10,4,20101014,201010,20101014
2010-10-15,2010,10,15,5,Friday,41,2010-10,4,20101015,201010,20101015
2010-10-16,2010,10,16,6,Saturday,41,2010-10,4,20101016,201010,20101016
2010-10-17,2010,10,17,0,Sunday,41,2010-10,4,20101017,201010,20101017
2010-10-18,2010,10,18,1,Monday,42,2010-10,4,20101018,201010,20101018
2010-10-19,2010,10,19,2,Tuesday,42,2010-10,4,20101019,201010,20101019
2010-10-20,2010,10,20,3,Wednesday,42,2010-10,4,20101020,201010,20101020
2010-10-21,2010,10,21,4,Thursday,42,2010-10,4,20101021,201010,20101021
2010-10-22,2010,10,22,5,Friday,42,2010-10,4,20101022,201010,20101022
2010-10-23,2010,10,23,6,Saturday,42,2010-10,4,20101023,201010,20101023
2010-10-24,2010,10,24,0,Sunday,42,2010-10,4,20101024,201010,20101024
2010-10-25,2010,10,25,1,Monday,43,2010-10,4,20101025,201010,20101025
2010-10-26,2010,10,26,2,Tuesday,43,2010-10,4,20101026,201010,20101026
2010-10-27,2010,10,27,3,Wednesday,43,2010-10,4,20101027,201010,20101027
2010-10-28,2010,10,28,4,Thursday,43,2010-10,4,20101028,201010,20101028
2010-10-29,2010,10,29,5,Friday,43,2010-10,4,20101029,201010,20101029
2010-10-30,2010,10,30,6,Saturday,43,2010-10,4,20101030,201010,20101030
2010-10-31,2010,10,31,0,Sunday,43,2010-10,4,20101031,201010,20101031
2010-11-01,2010,11,1,1,Monday,44,2010-11,4,20101101,201011,20101101
2010-11-02,2010,11,2,2,Tuesday,44,2010-11,4,20101102,201011,20101102
2010-11-03,2010,11,3,3,Wednesday,44,2010-11,4,20101103,201011,20101103
2010-11-04,2010,11,4,4,Thursday,44,2010-11,4,20101104,201011,20101104
2010-11-05,2010,11,5,5,Friday,44,2010-11,4,20101105,201011,20101105
2010-11-06,2010,11,6,6,Saturday,44,2010-11,4,20101106,201011,20101106
2010-11-07,2010,11,7,0,Sunday,44,2010-11,4,20101107,201011,20101107
2010-11-08,2010,11,8,1,Monday,45,2010-11,4,20101108,201011,20101108
2010-11-09,2010,11,9,2,Tuesday,45,2010-11,4,20101109,201011,20101109
2010-11-10,2010,11,10,3,Wednesday,45,2010-11,4,20101110,201011,20101110
2010-11-11,2010,11,11,4,Thursday,45,2010-11,4,20101111,201011,20101111
2010-11-12,2010,11,12,5,Friday,45,2010-11,4,20101112,201011,20101112
2010-11-13,2010,11,13,6,Saturday,45,2010-11,4,20101113,201011,20101113
2010-11-14,2010,11,14,0,Sunday,45,2010-11,4,20101114,201011,20101114
2010-11-15,2010,11,15,1,Monday,46,2010-11,4,20101115,201011,20101115
2010-11-16,2010,11,16,2,Tuesday,46,2010-11,4,20101116,201011,20101116
2010-11-17,2010,11,17,3,Wednesday,46,2010-11,4,20101117,201011,20101117
2010-11-18,2010,11,18,4,Thursday,46,2010-11,4,20101118,201011,20101118
2010-11-19,2010,11,19,5,Friday,46,2010-11,4,20101119,201011,20101119
2010-11-20,2010,11,20,6,Saturday,46,2010-11,4,20101120,201011,20101120
2010-11-21,2010,11,21,0,Sunday,46,2010-11,4,20101121,201011,20101121
2010-11-22,2010,11,22,1,Monday,47,2010-11,4,20101122,201011,20101122
2010-11-23,2010,11,23,2,Tuesday,47,2010-11,4,20101123,201011,20101123
2010-11-24,2010,11,24,3,Wednesday,47,2010-11,4,20101124,201011,20101124
2010-11-25,2010,11,25,4,Thursday,47,2010-11,4,20101125,201011,20101125
2010-11-26,2010,11,26,5,Friday,47,2010-11,4,20101126,201011,20101126
2010-11-27,2010,11,27,6,Saturday,47,2010-11,4,20101127,201011,20101127
2010-11-28,2010,11,28,0,Sunday,47,2010-11,4,20101128,201011,20101128
2010-11-29,2010,11,29,1,Monday,48,2010-11,4,20101129,201011,20101129
2010-11-30,2010,11,30,2,Tuesday,48,2010-11,4,20101130,201011,20101130
2010-12-01,2010,12,1,3,Wednesday,48,2010-12,4,20101201,201012,20101201
2010-12-02,2010,12,2,4,Thursday,48,2010-12,4,20101202,201012,20101202
2010-12-03,2010,12,3,5,Friday,48,2010-12,4,20101203,201012,20101203
2010-12-04,2010,12,4,6,Saturday,48,2010-12,4,20101204,201012,20101204
2010-12-05,2010,12,5,0,Sunday,48,2010-12,4,20101205,201012,20101205
2010-12-06,2010,12,6,1,Monday,49,2010-12,4,20101206,201012,20101206
2010-12-07,2010,12,7,2,Tuesday,49,2010-12,4,20101207,201012,20101207
2010-12-08,2010,12,8,3,Wednesday,49,2010-12,4,20101208,201012,20101208
2010-12-09,2010,12,9,4,Thursday,49,2010-12,4,20101209,201012,20101209
2010-12-10,2010,12,10,5,Friday,49,2010-12,4,20101210,201012,20101210
2010-12-11,2010,12,11,6,Saturday,49,2010-12,4,20101211,201012,20101211
2010-12-12,2010,12,12,0,Sunday,49,2010-12,4,20101212,201012,20101212
2010-12-13,2010,12,13,1,Monday,50,2010-12,4,20101213,201012,20101213
2010-12-14,2010,12,14,2,Tuesday,50,2010-12,4,20101214,201012,20101214
2010-12-15,2010,12,15,3,Wednesday,50,2010-12,4,20101215,201012,20101215
2010-12-16,2010,12,16,4,Thursday,50,2010-12,4,20101216,201012,20101216
2010-12-17,2010,12,17,5,Friday,50,2010-12,4,20101217,201012,20101217
2010-12-18,2010,12,18,6,Saturday,50,2010-12,4,20101218,201012,20101218
2010-12-19,2010,12,19,0,Sunday,50,2010-12,4,20101219,201012,20101219
2010-12-20,2010,12,20,1,Monday,51,2010-12,4,20101220,201012,20101220
2010-12-21,2010,12,21,2,Tuesday,51,2010-12,4,20101221,201012,20101221
2010-12-22,2010,12,22,3,Wednesday,51,2010-12,4,20101222,201012,20101222
2010-12-23,2010,12,23,4,Thursday,51,2010-12,4,20101223,201012,20101223
2010-12-24,2010,12,24,5,Friday,51,2010-12,4,20101224,201012,20101224
2010-12-25,2010,12,25,6,Saturday,51,2010-12,4,20101225,201012,20101225
2010-12-26,2010,12,26,0,Sunday,51,2010-12,4,20101226,201012,20101226
2010-12-27,2010,12,27,1,Monday,52,2010-12,4,20101227,201012,20101227
2010-12-28,2010,12,28,2,Tuesday,52,2010-12,4,20101228,201012,20101228
2010-12-29,2010,12,29,3,Wednesday,52,2010-12,4,20101229,201012,20101229
2010-12-30,2010,12,30,4,Thursday,52,2010-12,4,20101230,201012,20101230
2010-12-31,2010,12,31,5,Friday,52,2010-12,4,20101231,201012,20101231
2011-01-01,2011,1,1,6,Saturday,52,2011-01,1,20110101,201101,20110101
2011-01-02,2011,1,2,0,Sunday,52,2011-01,1,20110102,201101,20110102
2011-01-03,2011,1,3,1,Monday,1,2011-01,1,20110103,201101,20110103
2011-01-04,2011,1,4,2,Tuesday,1,2011-01,1,20110104,201101,20110104
2011-01-05,2011,1,5,3,Wednesday,1,2011-01,1,20110105,201101,20110105
2011-01-06,2011,1,6,4,Thursday,1,2011-01,1,20110106,201101,20110106
2011-01-07,2011,1,7,5,Friday,1,2011-01,1,20110107,201101,20110107
2011-01-08,2011,1,8,6,Saturday,1,2011-01,1,20110108,201101,20110108
2011-01-09,2011,1,9,0,Sunday,1,2011-01,1,20110109,201101,20110109
2011-01-10,2011,1,10,1,Monday,2,2011-01,1,20110110,201101,20110110
2011-01-11,2011,1,11,2,Tuesday,2,2011-01,1,20110111,201101,20110111
2011-01-12,2011,1,12,3,Wednesday,2,2011-01,1,20110112,201101,20110112
2011-01-13,2011,1,13,4,Thursday,2,2011-01,1,20110113,201101,20110113
2011-01-14,2011,1,14,5,Friday,2,2011-01,1,20110114,201101,20110114
2011-01-15,2011,1,15,6,Saturday,2,2011-01,1,20110115,201101,20110115
2011-01-16,2011,1,16,0,Sunday,2,2011-01,1,20110116,201101,20110116
2011-01-17,2011,1,17,1,Monday,3,2011-01,1,20110117,201101,20110117
2011-01-18,2011,1,18,2,Tuesday,3,2011-01,1,20110118,201101,20110118
2011-01-19,2011,1,19,3,Wednesday,3,2011-01,1,20110119,201101,20110119
2011-01-20,2011,1,20,4,Thursday,3,2011-01,1,20110120,201101,20110120
2011-01-21,2011,1,21,5,Friday,3,2011-01,1,20110121,201101,20110121
2011-01-22,2011,1,22,6,Saturday,3,2011-01,1,20110122,201101,20110122
2011-01-23,2011,1,23,0,Sunday,3,2011-01,1,20110123,201101,20110123
2011-01-24,2011,1,24,1,Monday,4,2011-01,1,20110124,201101,20110124
2011-01-25,2011,1,25,2,Tuesday,4,2011-01,1,20110125,201101,20110125
2011-01-26,2011,1,26,3,Wednesday,4,2011-01,1,20110126,201101,20110126
2011-01-27,2011,1,27,4,Thursday,4,2011-01,1,20110127,201101,20110127
2011-01-28,2011,1,28,5,Friday,4,2011-01,1,20110128,201101,20110128
2011-01-29,2011,1,29,6,Saturday,4,2011-01,1,20110129,201101,20110129
2011-01-30,2011,1,30,0,Sunday,4,2011-01,1,20110130,201101,20110130
2011-01-31,2011,1,31,1,Monday,5,2011-01,1,20110131,201101,20110131
2011-02-01,2011,2,1,2,Tuesday,5,2011-02,1,20110201,201102,20110201
2011-02-02,2011,2,2,3,Wednesday,5,2011-02,1,20110202,201102,20110202
2011-02-03,2011,2,3,4,Thursday,5,2011-02,1,20110203,201102,20110203
2011-02-04,2011,2,4,5,Friday,5,2011-02,1,20110204,201102,20110204
2011-02-05,2011,2,5,6,Saturday,5,2011-02,1,20110205,201102,20110205
2011-02-06,2011,2,6,0,Sunday,5,2011-02,1,20110206,201102,20110206
2011-02-07,2011,2,7,1,Monday,6,2011-02,1,20110207,201102,20110207
2011-02-08,2011,2,8,2,Tuesday,6,2011-02,1,20110208,201102,20110208
2011-02-09,2011,2,9,3,Wednesday,6,2011-02,1,20110209,201102,20110209
2011-02-10,2011,2,10,4,Thursday,6,2011-02,1,20110210,201102,20110210
2011-02-11,2011,2,11,5,Friday,6,2011-02,1,20110211,201102,20110211
2011-02-12,2011,2,12,6,Saturday,6,2011-02,1,20110212,201102,20110212
2011-02-13,2011,2,13,0,Sunday,6,2011-02,1,20110213,201102,20110213
2011-02-14,2011,2,14,1,Monday,7,2011-02,1,20110214,201102,20110214
2011-02-15,2011,2,15,2,Tuesday,7,2011-02,1,20110215,201102,20110215
2011-02-16,2011,2,16,3,Wednesday,7,2011-02,1,20110216,201102,20110216
2011-02-17,2011,2,17,4,Thursday,7,2011-02,1,20110217,201102,20110217
2011-02-18,2011,2,18,5,Friday,7,2011-02,1,20110218,201102,20110218
2011-02-19,2011,2,19,6,Saturday,7,2011-02,1,20110219,201102,20110219
2011-02-20,2011,2,20,0,Sunday,7,2011-02,1,20110220,201102,20110220
2011-02-21,2011,2,21,1,Monday,8,2011-02,1,20110221,201102,20110221
2011-02-22,2011,2,22,2,Tuesday,8,2011-02,1,20110222,201102,20110222
2011-02-23,2011,2,23,3,Wednesday,8,2011-02,1,20110223,201102,20110223
2011-02-24,2011,2,24,4,Thursday,8,2011-02,1,20110224,201102,20110224
2011-02-25,2011,2,25,5,Friday,8,2011-02,1,20110225,201102,20110225
2011-02-26,2011,2,26,6,Saturday,8,2011-02,1,20110226,201102,20110226
2011-02-27,2011,2,27,0,Sunday,8,2011-02,1,20110227,201102,20110227
2011-02-28,2011,2,28,1,Monday,9,2011-02,1,20110228,201102,20110228
2011-03-01,2011,3,1,2,Tuesday,9,2011-03,1,20110301,201103,20110301
2011-03-02,2011,3,2,3,Wednesday,9,2011-03,1,20110302,201103,20110302
2011-03-03,2011,3,3,4,Thursday,9,2011-03,1,20110303,201103,20110303
2011-03-04,2011,3,4,5,Friday,9,2011-03,1,20110304,201103,20110304
2011-03-05,2011,3,5,6,Saturday,9,2011-03,1,20110305,201103,20110305
2011-03-06,2011,3,6,0,Sunday,9,2011-03,1,20110306,201103,20110306
2011-03-07,2011,3,7,1,Monday,10,2011-03,1,20110307,201103,20110307
2011-03-08,2011,3,8,2,Tuesday,10,2011-03,1,20110308,201103,20110308
2011-03-09,2011,3,9,3,Wednesday,10,2011-03,1,20110309,201103,20110309
2011-03-10,2011,3,10,4,Thursday,10,2011-03,1,20110310,201103,20110310
2011-03-11,2011,3,11,5,Friday,10,2011-03,1,20110311,201103,20110311
2011-03-12,2011,3,12,6,Saturday,10,2011-03,1,20110312,201103,20110312
2011-03-13,2011,3,13,0,Sunday,10,2011-03,1,20110313,201103,20110313
2011-03-14,2011,3,14,1,Monday,11,2011-03,1,20110314,201103,20110314
2011-03-15,2011,3,15,2,Tuesday,11,2011-03,1,20110315,201103,20110315
2011-03-16,2011,3,16,3,Wednesday,11,2011-03,1,20110316,201103,20110316
2011-03-17,2011,3,17,4,Thursday,11,2011-03,1,20110317,201103,20110317
2011-03-18,2011,3,18,5,Friday,11,2011-03,1,20110318,201103,20110318
2011-03-19,2011,3,19,6,Saturday,11,2011-03,1,20110319,201103,20110319
2011-03-20,2011,3,20,0,Sunday,11,2011-03,1,20110320,201103,20110320
2011-03-21,2011,3,21,1,Monday,12,2011-03,1,20110321,201103,20110321
2011-03-22,2011,3,22,2,Tuesday,12,2011-03,1,20110322,201103,20110322
2011-03-23,2011,3,23,3,Wednesday,12,2011-03,1,20110323,201103,20110323
2011-03-24,2011,3,24,4,Thursday,12,2011-03,1,20110324,201103,20110324
2011-03-25,2011,3,25,5,Friday,12,2011-03,1,20110325,201103,20110325
2011-03-26,2011,3,26,6,Saturday,12,2011-03,1,20110326,201103,20110326
2011-03-27,2011,3,27,0,Sunday,12,2011-03,1,20110327,201103,20110327
2011-03-28,2011,3,28,1,Monday,13,2011-03,1,20110328,201103,20110328
2011-03-29,2011,3,29,2,Tuesday,13,2011-03,1,20110329,201103,20110329
2011-03-30,2011,3,30,3,Wednesday,13,2011-03,1,20110330,201103,20110330
2011-03-31,2011,3,31,4,Thursday,13,2011-03,1,20110331,201103,20110331
2011-04-01,2011,4,1,5,Friday,13,2011-04,2,20110401,201104,20110401
2011-06-19,2011,6,19,0,Sunday,24,2011-06,2,20110619,201106,20110619
2011-04-02,2011,4,2,6,Saturday,13,2011-04,2,20110402,201104,20110402
2011-04-03,2011,4,3,0,Sunday,13,2011-04,2,20110403,201104,20110403
2011-04-04,2011,4,4,1,Monday,14,2011-04,2,20110404,201104,20110404
2011-04-05,2011,4,5,2,Tuesday,14,2011-04,2,20110405,201104,20110405
2011-04-06,2011,4,6,3,Wednesday,14,2011-04,2,20110406,201104,20110406
2011-04-07,2011,4,7,4,Thursday,14,2011-04,2,20110407,201104,20110407
2011-04-08,2011,4,8,5,Friday,14,2011-04,2,20110408,201104,20110408
2011-04-09,2011,4,9,6,Saturday,14,2011-04,2,20110409,201104,20110409
2011-04-10,2011,4,10,0,Sunday,14,2011-04,2,20110410,201104,20110410
2011-04-11,2011,4,11,1,Monday,15,2011-04,2,20110411,201104,20110411
2011-04-12,2011,4,12,2,Tuesday,15,2011-04,2,20110412,201104,20110412
2011-04-13,2011,4,13,3,Wednesday,15,2011-04,2,20110413,201104,20110413
2011-04-14,2011,4,14,4,Thursday,15,2011-04,2,20110414,201104,20110414
2011-04-15,2011,4,15,5,Friday,15,2011-04,2,20110415,201104,20110415
2011-04-16,2011,4,16,6,Saturday,15,2011-04,2,20110416,201104,20110416
2011-04-17,2011,4,17,0,Sunday,15,2011-04,2,20110417,201104,20110417
2011-04-18,2011,4,18,1,Monday,16,2011-04,2,20110418,201104,20110418
2011-04-19,2011,4,19,2,Tuesday,16,2011-04,2,20110419,201104,20110419
2011-04-20,2011,4,20,3,Wednesday,16,2011-04,2,20110420,201104,20110420
2011-04-21,2011,4,21,4,Thursday,16,2011-04,2,20110421,201104,20110421
2011-04-22,2011,4,22,5,Friday,16,2011-04,2,20110422,201104,20110422
2011-04-23,2011,4,23,6,Saturday,16,2011-04,2,20110423,201104,20110423
2011-04-24,2011,4,24,0,Sunday,16,2011-04,2,20110424,201104,20110424
2011-04-25,2011,4,25,1,Monday,17,2011-04,2,20110425,201104,20110425
2011-04-26,2011,4,26,2,Tuesday,17,2011-04,2,20110426,201104,20110426
2011-04-27,2011,4,27,3,Wednesday,17,2011-04,2,20110427,201104,20110427
2011-04-28,2011,4,28,4,Thursday,17,2011-04,2,20110428,201104,20110428
2011-04-29,2011,4,29,5,Friday,17,2011-04,2,20110429,201104,20110429
2011-04-30,2011,4,30,6,Saturday,17,2011-04,2,20110430,201104,20110430
2011-05-01,2011,5,1,0,Sunday,17,2011-05,2,20110501,201105,20110501
2011-05-02,2011,5,2,1,Monday,18,2011-05,2,20110502,201105,20110502
2011-05-03,2011,5,3,2,Tuesday,18,2011-05,2,20110503,201105,20110503
2011-05-04,2011,5,4,3,Wednesday,18,2011-05,2,20110504,201105,20110504
2011-05-05,2011,5,5,4,Thursday,18,2011-05,2,20110505,201105,20110505
2011-05-06,2011,5,6,5,Friday,18,2011-05,2,20110506,201105,20110506
2011-05-07,2011,5,7,6,Saturday,18,2011-05,2,20110507,201105,20110507
2011-05-08,2011,5,8,0,Sunday,18,2011-05,2,20110508,201105,20110508
2011-05-09,2011,5,9,1,Monday,19,2011-05,2,20110509,201105,20110509
2011-05-10,2011,5,10,2,Tuesday,19,2011-05,2,20110510,201105,20110510
2011-05-11,2011,5,11,3,Wednesday,19,2011-05,2,20110511,201105,20110511
2011-05-12,2011,5,12,4,Thursday,19,2011-05,2,20110512,201105,20110512
2011-05-13,2011,5,13,5,Friday,19,2011-05,2,20110513,201105,20110513
2011-05-14,2011,5,14,6,Saturday,19,2011-05,2,20110514,201105,20110514
2011-05-15,2011,5,15,0,Sunday,19,2011-05,2,20110515,201105,20110515
2011-05-16,2011,5,16,1,Monday,20,2011-05,2,20110516,201105,20110516
2011-05-17,2011,5,17,2,Tuesday,20,2011-05,2,20110517,201105,20110517
2011-05-18,2011,5,18,3,Wednesday,20,2011-05,2,20110518,201105,20110518
2011-05-19,2011,5,19,4,Thursday,20,2011-05,2,20110519,201105,20110519
2011-05-20,2011,5,20,5,Friday,20,2011-05,2,20110520,201105,20110520
2011-05-21,2011,5,21,6,Saturday,20,2011-05,2,20110521,201105,20110521
2011-05-22,2011,5,22,0,Sunday,20,2011-05,2,20110522,201105,20110522
2011-05-23,2011,5,23,1,Monday,21,2011-05,2,20110523,201105,20110523
2011-05-24,2011,5,24,2,Tuesday,21,2011-05,2,20110524,201105,20110524
2011-05-25,2011,5,25,3,Wednesday,21,2011-05,2,20110525,201105,20110525
2011-05-26,2011,5,26,4,Thursday,21,2011-05,2,20110526,201105,20110526
2011-05-27,2011,5,27,5,Friday,21,2011-05,2,20110527,201105,20110527
2011-05-28,2011,5,28,6,Saturday,21,2011-05,2,20110528,201105,20110528
2011-05-29,2011,5,29,0,Sunday,21,2011-05,2,20110529,201105,20110529
2011-05-30,2011,5,30,1,Monday,22,2011-05,2,20110530,201105,20110530
2011-05-31,2011,5,31,2,Tuesday,22,2011-05,2,20110531,201105,20110531
2011-06-01,2011,6,1,3,Wednesday,22,2011-06,2,20110601,201106,20110601
2011-06-02,2011,6,2,4,Thursday,22,2011-06,2,20110602,201106,20110602
2011-06-03,2011,6,3,5,Friday,22,2011-06,2,20110603,201106,20110603
2011-06-04,2011,6,4,6,Saturday,22,2011-06,2,20110604,201106,20110604
2011-06-05,2011,6,5,0,Sunday,22,2011-06,2,20110605,201106,20110605
2011-06-06,2011,6,6,1,Monday,23,2011-06,2,20110606,201106,20110606
2011-06-07,2011,6,7,2,Tuesday,23,2011-06,2,20110607,201106,20110607
2011-06-08,2011,6,8,3,Wednesday,23,2011-06,2,20110608,201106,20110608
2011-06-09,2011,6,9,4,Thursday,23,2011-06,2,20110609,201106,20110609
2011-06-10,2011,6,10,5,Friday,23,2011-06,2,20110610,201106,20110610
2011-06-11,2011,6,11,6,Saturday,23,2011-06,2,20110611,201106,20110611
2011-06-12,2011,6,12,0,Sunday,23,2011-06,2,20110612,201106,20110612
2011-06-13,2011,6,13,1,Monday,24,2011-06,2,20110613,201106,20110613
2011-06-14,2011,6,14,2,Tuesday,24,2011-06,2,20110614,201106,20110614
2011-06-15,2011,6,15,3,Wednesday,24,2011-06,2,20110615,201106,20110615
2011-06-16,2011,6,16,4,Thursday,24,2011-06,2,20110616,201106,20110616
2011-06-17,2011,6,17,5,Friday,24,2011-06,2,20110617,201106,20110617
2011-06-18,2011,6,18,6,Saturday,24,2011-06,2,20110618,201106,20110618
2011-06-20,2011,6,20,1,Monday,25,2011-06,2,20110620,201106,20110620
2011-06-21,2011,6,21,2,Tuesday,25,2011-06,2,20110621,201106,20110621
2011-06-22,2011,6,22,3,Wednesday,25,2011-06,2,20110622,201106,20110622
2011-06-23,2011,6,23,4,Thursday,25,2011-06,2,20110623,201106,20110623
2011-06-24,2011,6,24,5,Friday,25,2011-06,2,20110624,201106,20110624
2011-06-25,2011,6,25,6,Saturday,25,2011-06,2,20110625,201106,20110625
2011-06-26,2011,6,26,0,Sunday,25,2011-06,2,20110626,201106,20110626
2011-06-27,2011,6,27,1,Monday,26,2011-06,2,20110627,201106,20110627
2011-06-28,2011,6,28,2,Tuesday,26,2011-06,2,20110628,201106,20110628
2011-06-29,2011,6,29,3,Wednesday,26,2011-06,2,20110629,201106,20110629
2011-06-30,2011,6,30,4,Thursday,26,2011-06,2,20110630,201106,20110630
2011-07-01,2011,7,1,5,Friday,26,2011-07,3,20110701,201107,20110701
2011-07-02,2011,7,2,6,Saturday,26,2011-07,3,20110702,201107,20110702
2011-07-03,2011,7,3,0,Sunday,26,2011-07,3,20110703,201107,20110703
2011-07-04,2011,7,4,1,Monday,27,2011-07,3,20110704,201107,20110704
2011-07-05,2011,7,5,2,Tuesday,27,2011-07,3,20110705,201107,20110705
2011-07-06,2011,7,6,3,Wednesday,27,2011-07,3,20110706,201107,20110706
2011-07-07,2011,7,7,4,Thursday,27,2011-07,3,20110707,201107,20110707
2011-07-08,2011,7,8,5,Friday,27,2011-07,3,20110708,201107,20110708
2011-07-09,2011,7,9,6,Saturday,27,2011-07,3,20110709,201107,20110709
2011-07-10,2011,7,10,0,Sunday,27,2011-07,3,20110710,201107,20110710
2011-07-11,2011,7,11,1,Monday,28,2011-07,3,20110711,201107,20110711
2011-07-12,2011,7,12,2,Tuesday,28,2011-07,3,20110712,201107,20110712
2011-07-13,2011,7,13,3,Wednesday,28,2011-07,3,20110713,201107,20110713
2011-07-14,2011,7,14,4,Thursday,28,2011-07,3,20110714,201107,20110714
2011-07-15,2011,7,15,5,Friday,28,2011-07,3,20110715,201107,20110715
2011-07-16,2011,7,16,6,Saturday,28,2011-07,3,20110716,201107,20110716
2011-07-17,2011,7,17,0,Sunday,28,2011-07,3,20110717,201107,20110717
2011-07-18,2011,7,18,1,Monday,29,2011-07,3,20110718,201107,20110718
2011-07-19,2011,7,19,2,Tuesday,29,2011-07,3,20110719,201107,20110719
2011-07-20,2011,7,20,3,Wednesday,29,2011-07,3,20110720,201107,20110720
2011-07-21,2011,7,21,4,Thursday,29,2011-07,3,20110721,201107,20110721
2011-07-22,2011,7,22,5,Friday,29,2011-07,3,20110722,201107,20110722
2011-07-23,2011,7,23,6,Saturday,29,2011-07,3,20110723,201107,20110723
2011-07-24,2011,7,24,0,Sunday,29,2011-07,3,20110724,201107,20110724
2011-07-25,2011,7,25,1,Monday,30,2011-07,3,20110725,201107,20110725
2011-07-26,2011,7,26,2,Tuesday,30,2011-07,3,20110726,201107,20110726
2011-07-27,2011,7,27,3,Wednesday,30,2011-07,3,20110727,201107,20110727
2011-07-28,2011,7,28,4,Thursday,30,2011-07,3,20110728,201107,20110728
2011-07-29,2011,7,29,5,Friday,30,2011-07,3,20110729,201107,20110729
2011-07-30,2011,7,30,6,Saturday,30,2011-07,3,20110730,201107,20110730
2011-07-31,2011,7,31,0,Sunday,30,2011-07,3,20110731,201107,20110731
2011-08-01,2011,8,1,1,Monday,31,2011-08,3,20110801,201108,20110801
2011-08-02,2011,8,2,2,Tuesday,31,2011-08,3,20110802,201108,20110802
2011-08-03,2011,8,3,3,Wednesday,31,2011-08,3,20110803,201108,20110803
2011-08-04,2011,8,4,4,Thursday,31,2011-08,3,20110804,201108,20110804
2011-08-05,2011,8,5,5,Friday,31,2011-08,3,20110805,201108,20110805
2011-08-06,2011,8,6,6,Saturday,31,2011-08,3,20110806,201108,20110806
2011-08-07,2011,8,7,0,Sunday,31,2011-08,3,20110807,201108,20110807
2011-08-08,2011,8,8,1,Monday,32,2011-08,3,20110808,201108,20110808
2011-08-09,2011,8,9,2,Tuesday,32,2011-08,3,20110809,201108,20110809
2011-08-10,2011,8,10,3,Wednesday,32,2011-08,3,20110810,201108,20110810
2011-08-11,2011,8,11,4,Thursday,32,2011-08,3,20110811,201108,20110811
2011-08-12,2011,8,12,5,Friday,32,2011-08,3,20110812,201108,20110812
2011-08-13,2011,8,13,6,Saturday,32,2011-08,3,20110813,201108,20110813
2011-08-14,2011,8,14,0,Sunday,32,2011-08,3,20110814,201108,20110814
2011-08-15,2011,8,15,1,Monday,33,2011-08,3,20110815,201108,20110815
2011-08-16,2011,8,16,2,Tuesday,33,2011-08,3,20110816,201108,20110816
2011-08-17,2011,8,17,3,Wednesday,33,2011-08,3,20110817,201108,20110817
